Picture_Path,Labels,red_blood_cell,difficult,gametocyte,trophozoite,ring,schizont,leukocyte
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_297.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_298.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_299.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_30.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_303.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_304.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_306.png,"['red blood cell\n', 'trophozoite\n', 'difficult\n', 'leukocyte']",1,1,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_307.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_308.png,"['red blood cell\n', 'difficult\n', 'ring']",1,1,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_310.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_311.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_314.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_315.png,"['red blood cell\n', 'ring\n', 'trophozoite\n', 'difficult\n', 'leukocyte']",1,1,0,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_316.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_317.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_318.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_319.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_32.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_321.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_324.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_325.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_326.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_328.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_329.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_33.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_331.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_332.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_334.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_335.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_336.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_339.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_340.png,"['red blood cell\n', 'schizont\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_341.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_342.png,"['red blood cell\n', 'leukocyte\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_343.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_344.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_345.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_346.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_347.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_348.png,"['red blood cell\n', 'trophozoite\n', 'leukocyte\n', 'schizont']",1,0,0,1,0,1,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_349.png,"['red blood cell\n', 'leukocyte']",1,0,0,0,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_35.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_351.png,"['red blood cell\n', 'ring\n', 'leukocyte\n', 'difficult\n', 'trophozoite\n', 'gametocyte']",1,1,1,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_354.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_355.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_356.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_357.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_358.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_36.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_360.png,"['red blood cell\n', 'trophozoite\n', 'schizont\n', 'difficult']",1,1,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_361.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_362.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_363.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_364.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_365.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_367.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_368.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_369.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_37.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_370.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_371.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_373.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_376.png,"['red blood cell\n', 'leukocyte\n', 'trophozoite']",1,0,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_377.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_379.png,"['schizont\n', 'red blood cell']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_38.png,"['red blood cell\n', 'trophozoite\n', 'gametocyte\n', 'difficult']",1,1,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_381.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_382.png,"['red blood cell\n', 'gametocyte\n', 'difficult']",1,1,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_384.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_385.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_386.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_387.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_388.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_389.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_39.png,"['red blood cell\n', 'trophozoite\n', 'difficult\n', 'schizont']",1,1,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_391.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_394.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_396.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_398.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_399.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_40.png,"['red blood cell\n', 'schizont\n', 'difficult']",1,1,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_400.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_401.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_402.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_404.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_407.png,"['difficult\n', 'leukocyte\n', 'red blood cell']",1,1,0,0,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_409.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_41.png,"['red blood cell\n', 'ring\n', 'gametocyte\n', 'difficult']",1,1,1,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_410.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_412.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_414.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_415.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_416.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_418.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_419.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_42.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_420.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_421.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_422.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_423.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_427.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_428.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_430.png,"['red blood cell\n', 'gametocyte\n', 'difficult']",1,1,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_431.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_432.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_433.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_435.png,"['red blood cell\n', 'schizont\n', 'trophozoite']",1,0,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_437.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_439.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_440.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_441.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_442.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_443.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_445.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_446.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_448.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_449.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_45.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_452.png,"['red blood cell\n', 'gametocyte\n', 'trophozoite']",1,0,1,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_454.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_456.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_457.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_460.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_461.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_464.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_465.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_466.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_467.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_468.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_469.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_47.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_471.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_473.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_474.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_475.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_477.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_478.png,"['trophozoite\n', 'red blood cell']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_479.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_480.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_481.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_482.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_484.png,"['red blood cell\n', 'gametocyte\n', 'leukocyte\n', 'trophozoite']",1,0,1,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_486.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_487.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_488.png,"['difficult\n', 'red blood cell\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_490.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_491.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_492.png,"['red blood cell\n', 'leukocyte']",1,0,0,0,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_494.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_495.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_496.png,"['red blood cell\n', 'difficult\n', 'trophozoite\n', 'ring']",1,1,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_497.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_499.png,"['red blood cell\n', 'trophozoite\n', 'leukocyte']",1,0,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_50.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_500.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_501.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_502.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_503.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_504.png,"['red blood cell\n', 'schizont\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_506.png,"['red blood cell\n', 'difficult']",1,1,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_509.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_51.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_510.png,"['red blood cell\n', 'difficult\n', 'trophozoite']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_511.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_512.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_514.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_515.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_516.png,"['red blood cell\n', 'leukocyte\n', 'trophozoite']",1,0,0,1,0,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_517.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_520.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_522.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_523.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_524.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_526.png,"['red blood cell\n', 'trophozoite\n', 'ring']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_529.png,"['red blood cell\n', 'leukocyte\n', 'gametocyte\n', 'trophozoite\n', 'ring']",1,0,1,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_530.png,"['red blood cell\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_531.png,"['red blood cell\n', 'ring']",1,0,0,0,1,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_532.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_533.png,"['gametocyte\n', 'red blood cell']",1,0,1,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_534.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_536.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_537.png,"['red blood cell\n', 'leukocyte\n', 'ring\n', 'trophozoite']",1,0,0,1,1,0,1
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_539.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_54.png,"['red blood cell\n', 'schizont']",1,0,0,0,0,1,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_540.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_541.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_543.png,['red blood cell'],1,0,0,0,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_544.png,"['red blood cell\n', 'trophozoite\n', 'difficult']",1,1,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_545.png,"['red blood cell\n', 'trophozoite']",1,0,0,1,0,0,0
/home/ubuntu/Desktop-Sync-Folder/Exam2/train/pics/cells_546.png,"['red blood cell\n', 'gametocyte']",1,0,1,0,0,0,0
